County Name,State,Metropolitan Designation,Original Property Value,Original Loan Amount,Original LTV,Current Property Value,Current Loan Amount,Current LTV,Future Property Value,Future Loan Amount,Future LTV
WALLER,TEXAS,"HOUSTON-THE WOODLANDS-SUGAR LAND, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WARD,TEXAS,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WASHINGTON,TEXAS,"BRENHAM, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WEBB,TEXAS,"LAREDO, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WHARTON,TEXAS,"EL CAMPO, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WHEELER,TEXAS,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WICHITA,TEXAS,"WICHITA FALLS, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WILBARGER,TEXAS,"VERNON, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WILLACY,TEXAS,"RAYMONDVILLE, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WILLIAMSON,TEXAS,"AUSTIN-ROUND ROCK, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WILSON,TEXAS,"SAN ANTONIO-NEW BRAUNFELS, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WINKLER,TEXAS,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WISE,TEXAS,"DALLAS-FORT WORTH-ARLINGTON, TX",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WOOD,TEXAS,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
YOAKUM,TEXAS,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
YOUNG,TEXAS,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ZAPATA,TEXAS,ZAPATA MICROPOLITAN STATISTICAL AREA,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ZAVALA,TEXAS,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BEAVER,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BOX ELDER,UTAH,"OGDEN-CLEARFIELD, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CACHE,UTAH,"LOGAN, UT-ID",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CARBON,UTAH,"PRICE, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
DAGGETT,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
DAVIS,UTAH,"OGDEN-CLEARFIELD, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
DUCHESNE,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
EMERY,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GARFIELD,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GRAND,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
IRON,UTAH,"CEDAR CITY, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
JUAB,UTAH,"PROVO-OREM, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
KANE,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MILLARD,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MORGAN,UTAH,"OGDEN-CLEARFIELD, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PIUTE,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
RICH,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SALT LAKE,UTAH,"SALT LAKE CITY, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SAN JUAN,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SANPETE,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SEVIER,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SUMMIT,UTAH,"SUMMIT PARK, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
TOOELE,UTAH,"SALT LAKE CITY, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
UINTAH,UTAH,"VERNAL, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
UTAH,UTAH,"PROVO-OREM, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WASATCH,UTAH,"HEBER, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WASHINGTON,UTAH,"ST. GEORGE, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WAYNE,UTAH,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WEBER,UTAH,"OGDEN-CLEARFIELD, UT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ADDISON,VERMONT,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BENNINGTON,VERMONT,"BENNINGTON, VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CALEDONIA,VERMONT,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CHITTENDEN,VERMONT,"BURLINGTON-SOUTH BURLINGTON, VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ESSEX,VERMONT,"BERLIN, NH-VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FRANKLIN,VERMONT,"BURLINGTON-SOUTH BURLINGTON, VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GRAND ISLE,VERMONT,"BURLINGTON-SOUTH BURLINGTON, VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LAMOILLE,VERMONT,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ORANGE,VERMONT,"CLAREMONT-LEBANON, NH-VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ORLEANS,VERMONT,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
RUTLAND,VERMONT,"RUTLAND, VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WASHINGTON,VERMONT,"BARRE, VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WINDHAM,VERMONT,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WINDSOR,VERMONT,"CLAREMONT-LEBANON, NH-VT",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ACCOMACK,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ALBEMARLE,VIRGINIA,"CHARLOTTESVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ALLEGHANY,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
AMELIA,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
AMHERST,VIRGINIA,"LYNCHBURG, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
APPOMATTOX,VIRGINIA,"LYNCHBURG, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ARLINGTON,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
AUGUSTA,VIRGINIA,"STAUNTON-WAYNESBORO, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BATH,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BEDFORD,VIRGINIA,"LYNCHBURG, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BLAND,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BOTETOURT,VIRGINIA,"ROANOKE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BRUNSWICK,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BUCHANAN,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BUCKINGHAM,VIRGINIA,"CHARLOTTESVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CAMPBELL,VIRGINIA,"LYNCHBURG, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CAROLINE,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CARROLL,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CHARLES CITY,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CHARLOTTE,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CHESTERFIELD,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CLARKE,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CRAIG,VIRGINIA,"ROANOKE, VA",50.23,40,79.63 ,60.23,40,66.41 ,55.23,40,72.42 
CULPEPER,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CUMBERLAND,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
DICKENSON,VIRGINIA,"BIG STONE GAP, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
DINWIDDIE,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ESSEX,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FAIRFAX,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FAUQUIER,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FLOYD,VIRGINIA,"BLACKSBURG-CHRISTIANSBURG-RADFORD, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FLUVANNA,VIRGINIA,"CHARLOTTESVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FRANKLIN,VIRGINIA,"ROANOKE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FREDERICK,VIRGINIA,"WINCHESTER, VA-WV",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GILES,VIRGINIA,"BLACKSBURG-CHRISTIANSBURG-RADFORD, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GLOUCESTER,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GOOCHLAND,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GRAYSON,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GREENE,VIRGINIA,"CHARLOTTESVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GREENSVILLE,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
HALIFAX,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
HANOVER,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
HENRICO,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
HENRY,VIRGINIA,"MARTINSVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
HIGHLAND,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ISLE OF WIGHT,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
JAMES CITY,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",20.3,15,73.89 ,20.3,15,73.89 ,20.3,15,73.89 
KING AND QUEEN,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
KING GEORGE,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
KING WILLIAM,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LANCASTER,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LEE,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LOUDOUN,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LOUISA,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LUNENBURG,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MADISON,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MATHEWS,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MECKLENBURG,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MIDDLESEX,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MONTGOMERY,VIRGINIA,"BLACKSBURG-CHRISTIANSBURG-RADFORD, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
NELSON,VIRGINIA,"CHARLOTTESVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
NEW KENT,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
NORTHAMPTON,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
NORTHUMBERLAND,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
NOTTOWAY,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ORANGE,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PAGE,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PATRICK,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PITTSYLVANIA,VIRGINIA,"DANVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
POWHATAN,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PRINCE EDWARD,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PRINCE GEORGE,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PRINCE WILLIAM,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PULASKI,VIRGINIA,"BLACKSBURG-CHRISTIANSBURG-RADFORD, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
RAPPAHANNOCK,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
RICHMOND,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ROANOKE,VIRGINIA,"ROANOKE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ROCKBRIDGE,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ROCKINGHAM,VIRGINIA,"HARRISONBURG, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
RUSSELL,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SCOTT,VIRGINIA,"KINGSPORT-BRISTOL-BRISTOL, TN-VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SHENANDOAH,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SMYTH,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SOUTHAMPTON,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SPOTSYLVANIA,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
STAFFORD,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SURRY,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SUSSEX,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
TAZEWELL,VIRGINIA,"BLUEFIELD, WV-VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WARREN,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WASHINGTON,VIRGINIA,"KINGSPORT-BRISTOL-BRISTOL, TN-VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WESTMORELAND,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WISE,VIRGINIA,"BIG STONE GAP, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WYTHE,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
YORK,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ALEXANDRIA CITY,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BEDFORD CITY,VIRGINIA,"LYNCHBURG, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BRISTOL CITY,VIRGINIA,"KINGSPORT-BRISTOL-BRISTOL, TN-VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BUENA VISTA CIT,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CHARLOTTESVILLE,VIRGINIA,"CHARLOTTESVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CHESAPEAKE CITY,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
COLONIAL HEIGHT,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
COVINGTON CITY,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
DANVILLE CITY,VIRGINIA,"DANVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
EMPORIA CITY,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FAIRFAX CITY,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FALLS CHURCH CI,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FRANKLIN CITY,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FREDERICKSBURG,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GALAX CITY,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
HAMPTON CITY,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
HARRISONBURG CI,VIRGINIA,"HARRISONBURG, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
HOPEWELL CITY,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LEXINGTON CITY,VIRGINIA,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LYNCHBURG CITY,VIRGINIA,"LYNCHBURG, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MANASSAS CITY,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MANASSAS PARK C,VIRGINIA,"WASHINGTON-ARLINGTON-ALEXANDRIA, DC-VA-",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MARTINSVILLE CI,VIRGINIA,"MARTINSVILLE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
NEWPORT NEWS CI,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
NORFOLK CITY,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
NORTON CITY,VIRGINIA,"BIG STONE GAP, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PETERSBURG CITY,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
POQUOSON CITY,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PORTSMOUTH CITY,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
RADFORD CITY,VIRGINIA,"BLACKSBURG-CHRISTIANSBURG-RADFORD, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
RICHMOND CITY,VIRGINIA,"RICHMOND, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ROANOKE CITY,VIRGINIA,"ROANOKE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SALEM CITY,VIRGINIA,"ROANOKE, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
STAUNTON CITY,VIRGINIA,"STAUNTON-WAYNESBORO, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SUFFOLK CITY,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
VIRGINIA BEACH,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WAYNESBORO CITY,VIRGINIA,"STAUNTON-WAYNESBORO, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WILLIAMSBURG CI,VIRGINIA,"VIRGINIA BEACH-NORFOLK-NEWPORT NEWS, VA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WINCHESTER CITY,VIRGINIA,"WINCHESTER, VA-WV",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ADAMS,WASHINGTON,"OTHELLO, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ASOTIN,WASHINGTON,"LEWISTON, ID-WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
BENTON,WASHINGTON,"KENNEWICK-RICHLAND, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CHELAN,WASHINGTON,"WENATCHEE, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CLALLAM,WASHINGTON,"PORT ANGELES, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
CLARK,WASHINGTON,"PORTLAND-VANCOUVER-HILLSBORO, OR-WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
COLUMBIA,WASHINGTON,"WALLA WALLA, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
COWLITZ,WASHINGTON,"LONGVIEW, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
DOUGLAS,WASHINGTON,"WENATCHEE, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FERRY,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
FRANKLIN,WASHINGTON,"KENNEWICK-RICHLAND, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GARFIELD,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GRANT,WASHINGTON,"MOSES LAKE, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
GRAYS HARBOR,WASHINGTON,"ABERDEEN, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
ISLAND,WASHINGTON,"OAK HARBOR, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
JEFFERSON,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
KING,WASHINGTON,"SEATTLE-TACOMA-BELLEVUE, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
KITSAP,WASHINGTON,"BREMERTON-SILVERDALE, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
KITTITAS,WASHINGTON,"ELLENSBURG, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
KLICKITAT,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LEWIS,WASHINGTON,"CENTRALIA, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
LINCOLN,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
MASON,WASHINGTON,"SHELTON, WA",50.23,40,79.63 ,60.23,40,66.41 ,55.23,40,72.42 
OKANOGAN,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PACIFIC,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PEND OREILLE,WASHINGTON,"SPOKANE-SPOKANE VALLEY, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
PIERCE,WASHINGTON,"SEATTLE-TACOMA-BELLEVUE, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SAN JUAN,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SKAGIT,WASHINGTON,"MOUNT VERNON-ANACORTES, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SKAMANIA,WASHINGTON,"PORTLAND-VANCOUVER-HILLSBORO, OR-WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SNOHOMISH,WASHINGTON,"SEATTLE-TACOMA-BELLEVUE, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
SPOKANE,WASHINGTON,"SPOKANE-SPOKANE VALLEY, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
STEVENS,WASHINGTON,"SPOKANE-SPOKANE VALLEY, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
THURSTON,WASHINGTON,"OLYMPIA-TUMWATER, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WAHKIAKUM,WASHINGTON,NON-METRO,3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WALLA WALLA,WASHINGTON,"WALLA WALLA, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WHATCOM,WASHINGTON,"BELLINGHAM, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
WHITMAN,WASHINGTON,"PULLMAN, WA",3,2,66.67 ,3,2,66.67 ,3,2,66.67 
